,Distance
33180,4.737118435
33181,3.055916915
33182,3.529025793
33183,3.055916915
33184,5.895474045
33185,6.241859819
33186,6.241859819
33187,5.895474045
33188,6.241859819
33189,6.241859819
33190,8.536096783
33191,6.241859819
33192,5.895474045
33193,3.529025793
33194,4.737118435
33195,3.055916915
33196,4.737118435
33197,6.241859819
33198,4.737118435
33199,3.055916915
33200,5.895474045
33201,3.055916915
33202,3.055916915
33203,5.895474045
33204,4.737118435
33205,4.766199963
33206,6.241859819
33207,8.536096783
33208,4.737118435
33209,5.895474045
33210,4.737118435
33211,5.895474045
33212,4.737118435
33213,5.895474045
33214,5.895474045
33215,4.737118435
33216,2.924492518
33217,3.055916915
33218,5.895474045
33219,5.895474045
33220,5.895474045
33221,6.241859819
33222,5.895474045
33223,8.536096783
33224,4.737118435
33225,5.895474045
33226,5.895474045
33227,4.737118435
33228,4.737118435
33229,4.737118435
33230,4.737118435
33231,8.536096783
33232,5.895474045
33233,4.737118435
33234,8.536096783
33235,5.895474045
33236,8.536096783
33237,5.895474045
33238,5.895474045
33239,5.895474045
33240,4.737118435
33241,4.737118435
33242,4.737118435
33243,4.737118435
33244,5.895474045
33245,4.737118435
33246,5.895474045
33247,5.895474045
33248,5.895474045
33249,3.055916915
33250,3.055916915
33251,3.055916915
33252,5.895474045
33253,4.737118435
33254,4.737118435
33255,6.241859819
33256,5.895474045
33257,6.241859819
33258,6.241859819
33259,8.536096783
33260,4.766199963
33261,5.895474045
33262,5.895474045
33263,6.241859819
33264,6.241859819
33265,5.895474045
33266,5.895474045
33267,4.737118435
33268,4.737118435
33269,5.895474045
33270,5.895474045
33271,5.895474045
33272,5.895474045
33273,5.895474045
33274,5.895474045
33275,8.536096783
33276,8.536096783
33277,5.895474045
33278,4.766199963
33279,5.895474045
33280,5.895474045
33281,4.737118435
33282,3.055916915
33283,5.895474045
33284,3.055916915
33285,4.737118435
33286,3.055916915
33287,3.055916915
33288,4.737118435
33289,5.895474045
33290,8.536096783
33291,8.536096783
33292,8.536096783
33293,3.055916915
33294,5.895474045
33295,10.9389319
33296,10.05343359
33297,6.950850799
33298,5.417310562
33299,10.05343359
33300,10.05343359
33301,6.950850799
33302,4.274879006
33303,4.274879006
33304,6.950850799
33305,4.274879006
33306,4.274879006
33307,4.274879006
33308,4.274879006
33309,4.274879006
33310,6.950850799
33311,6.950850799
33312,6.950850799
33313,6.670380583
33314,10.9389319
33315,4.274879006
33316,10.05343359
33317,5.417310562
33318,4.274879006
33319,4.274879006
33320,10.9389319
33321,10.9389319
33322,6.950850799
33323,6.950850799
33324,6.950850799
33325,4.274879006
33326,4.274879006
33327,4.274879006
33328,5.417310562
33329,10.9389319
33330,4.274879006
33331,4.274879006
33332,10.05343359
33333,10.05343359
33334,6.950850799
33335,10.9389319
33336,6.950850799
33337,6.950850799
33338,10.9389319
33339,10.9389319
33340,4.274879006
33341,4.274879006
33342,4.274879006
33343,10.9389319
33344,6.950850799
33345,4.274879006
33346,10.05343359
33347,10.05343359
33348,10.05343359
33349,10.05343359
33350,10.05343359
33351,10.05343359
33352,10.05343359
33353,5.417310562
33354,5.417310562
33355,5.417310562
33356,5.417310562
33357,5.417310562
33358,5.417310562
33359,6.950850799
33360,6.950850799
33361,6.950850799
33362,3.225081172
33363,4.274879006
33364,10.9389319
33365,5.417310562
33366,3.225081172
33367,10.9389319
33368,10.9389319
33369,5.417310562
33370,5.417310562
33371,5.417310562
33372,5.417310562
33373,4.274879006
33374,4.274879006
33375,4.274879006
33376,4.274879006
33377,6.950850799
33378,5.417310562
33379,10.9389319
33380,10.9389319
33381,10.05343359
33382,4.274879006
33383,6.950850799
33384,10.9389319
33385,5.417310562
33386,10.05343359
33387,10.05343359
33388,10.05343359
33389,6.950850799
33390,6.950850799
33391,5.417310562
33392,5.417310562
33393,5.417310562
33394,4.274879006
33395,10.9389319
33396,10.9389319
33397,5.417310562
33398,5.417310562
33399,10.9389319
33400,5.417310562
33401,5.417310562
33402,4.274879006
33403,6.670380583
33404,4.274879006
33405,4.274879006
33406,6.950850799
33407,10.9389319
33408,5.417310562
33409,10.9389319
33410,10.9389319
33411,10.05343359
33412,10.9389319
33413,10.9389319
33414,5.417310562
33415,5.417310562
33416,10.05343359
33417,10.9389319
33418,10.9389319
33419,10.9389319
33420,4.274879006
33421,10.9389319
33422,6.950850799
33423,4.274879006
33424,4.274879006
33425,10.9389319
33426,4.274879006
33427,5.417310562
33428,5.417310562
33429,4.274879006
33430,4.274879006
33431,5.417310562
33432,10.05343359
33433,4.274879006
33434,10.9389319
33435,4.274879006
33436,5.417310562
33437,4.274879006
33438,10.05343359
33439,10.05343359
33440,5.417310562
33441,5.417310562
33442,5.417310562
33443,5.417310562
33444,6.950850799
33445,6.950850799
33446,6.950850799
33447,10.9389319
33448,3.225081172
33449,3.225081172
33450,10.05343359
33451,4.274879006
33452,4.274879006
33453,4.274879006
33454,5.417310562
33455,10.9389319
33456,10.9389319
33457,6.670380583
33458,10.05343359
33459,10.05343359
33460,10.05343359
33461,10.05343359
33462,10.05343359
33463,4.274879006
33464,10.05343359
33465,6.950850799
33466,6.950850799
33467,4.274879006
33468,6.950850799
33469,5.417310562
33470,10.05343359
33471,10.05343359
33472,10.05343359
33473,10.05343359
33474,3.238633519
33475,10.05343359
33476,10.9389319
33477,10.05343359
33478,4.274879006
33479,5.417310562
33480,10.05343359
33481,4.274879006
33482,4.274879006
33483,5.417310562
33484,6.950850799
33485,4.274879006
33486,6.950850799
33487,4.274879006
33488,6.950850799
33489,10.9389319
33490,10.05343359
33491,10.9389319
33492,10.05343359
33493,10.05343359
33494,10.9389319
33495,4.274879006
33496,6.950850799
33497,4.274879006
33498,4.274879006
33499,6.950850799
33500,10.9389319
33501,6.950850799
33502,4.274879006
33503,10.9389319
33504,5.417310562
33505,10.9389319
33506,5.417310562
33507,4.274879006
33508,4.274879006
33509,4.274879006
33510,10.9389319
33511,10.9389319
33512,10.9389319
33513,10.05343359
33514,6.950850799
33515,6.950850799
33516,4.274879006
33517,10.05343359
33518,6.950850799
33519,3.225081172
33520,5.417310562
33521,6.950850799
33522,6.950850799
33523,6.950850799
33524,4.274879006
33525,4.274879006
33526,10.9389319
33527,10.05343359
33528,5.417310562
33529,5.417310562
33530,5.417310562
33531,5.417310562
33532,3.225081172
33533,5.417310562
33534,6.670380583
33535,4.274879006
33536,10.9389319
33537,6.950850799
33538,6.950850799
33539,10.05343359
33540,6.950850799
33541,6.950850799
33542,10.9389319
33543,10.9389319
33544,5.417310562
33545,10.9389319
33546,10.9389319
33547,6.950850799
33548,10.9389319
33549,10.9389319
33550,10.9389319
33551,10.9389319
33552,5.417310562
33553,5.417310562
33554,4.274879006
33555,6.950850799
33556,6.950850799
33557,6.950850799
33558,5.417310562
33559,6.670380583
33560,6.670380583
33561,6.950850799
33562,6.670380583
33563,6.670380583
33564,5.417310562
33565,10.05343359
33566,4.274879006
33567,5.417310562
33568,5.417310562
33569,5.417310562
33570,5.417310562
33571,4.274879006
33572,6.950850799
33573,10.9389319
33574,10.9389319
33575,6.950850799
33576,4.274879006
33577,10.9389319
33578,3.225081172
33579,3.225081172
33580,3.225081172
33581,3.225081172
33582,10.9389319
33583,4.274879006
33584,10.9389319
33585,10.9389319
33586,4.274879006
33587,4.274879006
33588,10.9389319
33589,5.417310562
33590,5.417310562
33591,10.9389319
33592,5.417310562
33593,10.9389319
33594,4.274879006
33595,5.417310562
33596,5.417310562
33597,5.417310562
33598,5.417310562
33599,3.238633519
33600,5.417310562
33601,5.417310562
33602,5.417310562
33603,10.9389319
33604,5.417310562
33605,5.417310562
33606,5.417310562
33607,5.417310562
33608,5.417310562
33609,5.417310562
33610,5.417310562
33611,10.9389319
33612,4.274879006
33613,10.05343359
33614,5.417310562
33615,10.9389319
33616,10.05343359
33617,10.05343359
33618,10.9389319
33619,10.9389319
33620,5.417310562
33621,10.9389319
33622,10.9389319
33623,10.9389319
33624,10.05343359
33625,5.417310562
33626,10.05343359
33627,10.9389319
33628,5.417310562
33629,4.274879006
33630,10.9389319
33631,10.9389319
33632,4.274879006
33633,5.417310562
33634,6.950850799
33635,4.274879006
33636,3.238633519
33637,10.9389319
33638,10.9389319
33639,5.417310562
33640,6.950850799
33641,5.417310562
33642,5.417310562
33643,5.417310562
33644,6.950850799
33645,5.417310562
33646,5.417310562
33647,5.417310562
33648,5.417310562
33649,10.9389319
33650,5.417310562
33651,10.05343359
33652,10.9389319
33653,10.9389319
33654,6.950850799
33655,4.274879006
33656,6.950850799
33657,10.05343359
33658,10.9389319
33659,3.238633519
33660,6.670380583
33661,6.950850799
33662,6.670380583
33663,6.670380583
33664,6.950850799
33665,6.950850799
33666,10.9389319
33667,10.9389319
33668,6.950850799
33669,6.950850799
33670,6.950850799
33671,5.417310562
33672,5.417310562
33673,10.9389319
33674,10.9389319
33675,10.9389319
33676,6.950850799
33677,6.950850799
33678,6.950850799
33679,6.950850799
33680,6.950850799
33681,6.950850799
33682,3.225081172
33683,3.225081172
33684,4.274879006
33685,10.9389319
33686,10.9389319
33687,10.05343359
33688,10.05343359
33689,10.05343359
33690,10.05343359
33691,10.9389319
33692,10.9389319
33693,6.950850799
33694,6.950850799
33695,10.9389319
33696,6.670380583
33697,6.950850799
33698,5.417310562
33699,10.9389319
33700,10.9389319
33701,10.9389319
33702,6.950850799
33703,10.05343359
33704,4.274879006
33705,10.9389319
33706,10.9389319
33707,6.950850799
33708,6.950850799
33709,6.950850799
33710,6.950850799
33711,6.670380583
33712,6.950850799
33713,6.950850799
33714,5.417310562
33715,4.274879006
33716,4.274879006
33717,10.05343359
33718,5.417310562
33719,4.274879006
33720,4.274879006
33721,10.05343359
33722,10.05343359
33723,10.9389319
33724,6.950850799
33725,6.950850799
33726,10.05343359
33727,6.950850799
33728,3.238633519
33729,6.950850799
33730,4.274879006
33731,10.05343359
33732,5.417310562
33733,5.417310562
33734,10.9389319
33735,10.9389319
33736,3.225081172
33737,3.225081172
33738,3.225081172
33739,3.225081172
33740,3.225081172
33741,3.225081172
33742,10.05343359
33743,6.950850799
33744,5.417310562
33745,6.950850799
33746,4.274879006
33747,6.950850799
33748,10.05343359
33749,6.950850799
33750,3.225081172
33751,6.950850799
33752,10.9389319
33753,5.417310562
33754,5.417310562
33755,5.417310562
33756,4.274879006
33757,4.274879006
33758,10.05343359
33759,5.417310562
33760,5.417310562
33761,6.950850799
33762,15.9529586
33763,18.67721624
33764,15.9529586
33765,10.31365031
33766,15.9529586
33767,15.9529586
33768,15.9529586
33769,11.26285174
33770,18.67721624
33771,14.18458772
33772,11.85001551
33773,15.9529586
33774,11.85001551
33775,14.18458772
33776,11.85001551
33777,11.26285174
33778,10.31365031
33779,11.26285174
33780,18.67721624
33781,18.67721624
33782,15.9529586
33783,15.9529586
33784,18.67721624
33785,18.67721624
33786,11.85001551
33787,15.9529586
33788,18.67721624
33789,15.9529586
33790,15.9529586
33791,11.26285174
33792,15.9529586
33793,11.26285174
33794,18.67721624
33795,11.26285174
33796,15.9529586
33797,10.31365031
33798,13.03812731
33799,15.9529586
33800,15.9529586
33801,15.9529586
33802,10.31365031
33803,10.31365031
33804,15.9529586
33805,15.9529586
33806,18.67721624
33807,15.9529586
33808,15.9529586
33809,15.9529586
33810,11.26285174
33811,18.67721624
33812,15.9529586
33813,15.9529586
33814,15.9529586
33815,15.9529586
33816,11.26285174
33817,15.9529586
33818,10.31365031
33819,15.9529586
33820,11.26285174
33821,10.31365031
33822,15.9529586
33823,10.31365031
33824,11.26285174
33825,15.9529586
33826,11.85001551
33827,15.9529586
33828,14.18458772
33829,18.67721624
33830,11.26285174
33831,11.26285174
33832,10.31365031
33833,15.9529586
33834,14.18458772
33835,11.85001551
33836,11.85001551
33837,11.85001551
33838,11.26285174
33839,10.31365031
33840,15.9529586
33841,11.85001551
33842,11.85001551
33843,11.26285174
33844,15.9529586
33845,15.9529586
33846,11.26285174
33847,10.31365031
33848,10.31365031
33849,11.26285174
33850,15.9529586
33851,11.85001551
33852,11.85001551
33853,11.85001551
33854,10.31365031
33855,13.03812731
33856,11.26285174
33857,11.26285174
33858,11.26285174
33859,10.31365031
33860,13.03812731
33861,10.31365031
33862,10.31365031
33863,13.11894122
33864,11.26285174
33865,15.9529586
33866,11.26285174
33867,15.9529586
33868,11.85001551
33869,18.67721624
33870,10.31365031
33871,11.85001551
33872,11.85001551
33873,15.9529586
33874,11.26285174
33875,9.40036698
33876,15.9529586
33877,11.26285174
33878,10.31365031
33879,10.31365031
33880,10.31365031
33881,15.9529586
33882,11.26285174
33883,11.26285174
33884,11.26285174
33885,10.31365031
33886,11.26285174
33887,11.26285174
33888,10.31365031
33889,11.85001551
33890,18.67721624
33891,10.31365031
33892,13.03812731
33893,15.9529586
33894,11.26285174
33895,15.9529586
33896,11.26285174
33897,11.26285174
33898,11.26285174
33899,15.9529586
33900,18.67721624
33901,15.9529586
33902,15.9529586
33903,11.26285174
33904,11.26285174
33905,11.26285174
33906,11.26285174
33907,15.9529586
33908,11.26285174
33909,15.9529586
33910,10.31365031
33911,11.26285174
33912,11.26285174
33913,11.26285174
33914,11.26285174
33915,11.26285174
33916,13.03812731
33917,11.26285174
33918,11.26285174
33919,10.31365031
33920,10.31365031
33921,11.26285174
33922,11.26285174
33923,10.31365031
33924,11.26285174
33925,11.26285174
33926,13.11894122
33927,11.26285174
33928,15.44504895
33929,10.31365031
33930,11.85001551
33931,14.18458772
33932,18.67721624
33933,14.18458772
33934,11.26285174
33935,11.26285174
33936,11.26285174
33937,18.67721624
33938,18.67721624
33939,15.9529586
33940,15.9529586
33941,18.67721624
33942,15.9529586
33943,15.9529586
33944,15.9529586
33945,15.9529586
33946,11.26285174
33947,15.9529586
33948,11.26285174
33949,11.26285174
33950,18.67721624
33951,11.26285174
33952,11.26285174
33953,15.44504895
33954,10.31365031
33955,15.9529586
33956,15.9529586
33957,15.9529586
33958,10.31365031
33959,15.9529586
33960,11.26285174
33961,15.9529586
33962,10.31365031
33963,11.85001551
33964,11.85001551
33965,11.85001551
33966,15.9529586
33967,15.9529586
33968,10.31365031
33969,10.31365031
33970,15.9529586
33971,11.26285174
33972,15.9529586
33973,10.31365031
33974,15.9529586
33975,10.31365031
33976,11.26285174
33977,11.85001551
33978,11.26285174
33979,11.26285174
33980,9.337548362
33981,11.26285174
33982,15.9529586
33983,11.26285174
33984,15.9529586
33985,15.9529586
33986,15.9529586
33987,11.26285174
33988,15.9529586
33989,18.67721624
33990,15.9529586
33991,11.26285174
33992,11.26285174
33993,10.31365031
33994,10.31365031
33995,11.26285174
33996,11.26285174
33997,11.26285174
33998,11.26285174
33999,11.26285174
34000,15.9529586
34001,10.31365031
34002,10.31365031
34003,11.26285174
34004,11.26285174
34005,11.26285174
34006,11.26285174
34007,15.9529586
34008,10.31365031
34009,10.31365031
34010,15.44504895
34011,10.31365031
34012,11.26285174
34013,9.337548362
34014,15.9529586
34015,11.26285174
34016,9.40036698
34017,15.9529586
34018,15.9529586
34019,15.9529586
34020,15.9529586
34021,11.85001551
34022,10.31365031
34023,11.26285174
34024,11.26285174
34025,10.31365031
34026,15.9529586
34027,11.85001551
34028,11.85001551
34029,11.85001551
34030,11.26285174
34031,11.26285174
34032,18.67721624
34033,15.9529586
34034,11.85001551
34035,10.31365031
34036,10.31365031
34037,15.9529586
34038,10.31365031
34039,10.31365031
34040,15.9529586
34041,15.9529586
34042,11.26285174
34043,11.26285174
34044,15.9529586
34045,15.9529586
34046,15.9529586
34047,11.26285174
34048,15.9529586
34049,9.337548362
34050,10.31365031
34051,14.18458772
34052,15.9529586
34053,13.03812731
34054,15.9529586
34055,11.26285174
34056,11.26285174
34057,18.67721624
34058,11.26285174
34059,11.26285174
34060,11.26285174
34061,11.26285174
34062,15.9529586
34063,15.9529586
34064,10.31365031
34065,15.9529586
34066,15.9529586
34067,15.9529586
34068,15.9529586
34069,11.26285174
34070,15.9529586
34071,11.26285174
34072,11.85001551
34073,15.9529586
34074,15.9529586
34075,15.9529586
34076,15.9529586
34077,13.03812731
34078,15.9529586
34079,18.67721624
34080,15.9529586
34081,10.31365031
34082,11.26285174
34083,11.85001551
34084,11.26285174
34085,11.85001551
34086,11.85001551
34087,11.85001551
34088,15.9529586
34089,14.18458772
34090,15.9529586
34091,15.9529586
34092,11.85001551
34093,10.31365031
34094,15.9529586
34095,11.26285174
34096,11.26285174
34097,15.9529586
34098,15.9529586
34099,15.9529586
34100,11.26285174
34101,15.44504895
34102,11.85001551
34103,10.31365031
34104,11.85001551
34105,18.67721624
34106,15.9529586
34107,15.9529586
34108,14.18458772
34109,15.9529586
34110,11.26285174
34111,13.03812731
34112,11.26285174
34113,10.31365031
34114,15.9529586
34115,14.18458772
34116,15.9529586
34117,11.26285174
34118,11.26285174
34119,15.9529586
34120,11.26285174
34121,11.26285174
34122,15.9529586
34123,15.9529586
34124,11.26285174
34125,15.9529586
34126,10.31365031
34127,15.9529586
34128,15.9529586
34129,11.26285174
34130,11.26285174
34131,10.31365031
34132,15.44504895
34133,10.31365031
34134,10.31365031
34135,13.03812731
34136,15.9529586
34137,15.9529586
